42,7,12,0,0,7,6,0,12,5
38,11,7,0,0,10,4,0,7,8
41,6,8,0,0,16,5,0,11,11
67,15,14,0,0,14,5,0,9,16
16,2,2,0,0,2,4,0,4,0
45,9,7,0,0,8,6,0,11,12
42,10,10,0,0,10,3,0,9,6
47,10,8,0,0,8,6,0,16,3
34,10,7,0,0,15,3,0,14,12
25,5,2,0,0,6,3,0,2,5
