0,0,0,83,0,0,0,0,0,8
0,0,0,79,0,0,0,0,0,6
0,0,0,90,0,0,0,0,0,8
0,0,0,127,0,0,0,0,0,13
0,0,0,27,0,0,0,0,0,3
0,0,0,89,0,0,0,0,0,9
0,0,0,79,0,0,0,0,0,11
0,0,0,85,0,0,0,0,0,13
0,0,0,87,0,0,0,0,0,8
0,0,0,44,0,0,0,0,0,4
